latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,acq_month,acq_day,temperature,humidity,vapour_pressure,precipitation,soil_moisture,soil_temperature,wind,dew_point
41.45653,15.35433,341.58,0.61,0.54,2022-07-12,11:10,N20,VIIRS,n,2.0NRT,300.82,4.56,D,7,12,26.894,38.66616,2.1732516,0.0,0.311,27.594,2.968636,11.644
41.46243,15.51287,342.22,0.6,0.53,2022-07-12,11:10,N20,VIIRS,n,2.0NRT,300.69,9.48,D,7,12,27.737,38.77467,2.2789369,0.0,0.299,28.036999,4.3498964,12.437
41.5833,15.52613,334.17,0.6,0.53,2022-07-12,11:10,N20,VIIRS,n,2.0NRT,299.23,3.81,D,7,12,27.726,35.94052,2.383051,0.0,0.273,28.575998,6.162207,11.276
41.58519,15.61578,334.54,0.59,0.53,2022-07-12,11:10,N20,VIIRS,n,2.0NRT,302.37,2.52,D,7,12,27.778,35.955105,2.3897343,0.0,0.273,28.627998,6.162207,11.328
41.58554,15.51783,340.73,0.6,0.53,2022-07-12,11:10,N20,VIIRS,n,2.0NRT,300.45,6.66,D,7,12,27.5815,35.899982,2.3645613,0.0,0.277,28.3315,4.198285,11.1315
41.58728,15.52462,334.97,0.6,0.53,2022-07-12,11:10,N20,VIIRS,n,2.0NRT,297.24,6.66,D,7,12,27.7325,35.94235,2.383885,0.0,0.273,28.582499,6.162207,11.2825
41.58794,15.52405,337.0,0.6,0.53,2022-07-12,11:10,N20,VIIRS,n,2.0NRT,297.87,3.81,D,7,12,27.7325,35.94235,2.383885,0.0,0.273,28.582499,6.162207,11.2825
41.63536,15.51062,333.11,0.6,0.53,2022-07-12,11:10,N20,VIIRS,n,2.0NRT,300.51,4.43,D,7,12,27.4645,41.049774,2.1595583,0.0,0.305,26.7645,6.725354,13.064501
41.71301,15.35305,333.53,0.6,0.53,2022-07-12,11:10,N20,VIIRS,n,2.0NRT,301.02,4.4,D,7,12,27.15,44.87189,1.9826033,0.0,0.215,25.7,1.484318,14.15
41.76251,15.24775,346.69,0.61,0.53,2022-07-12,11:10,N20,VIIRS,n,2.0NRT,299.44,10.73,D,7,12,26.538,41.877724,2.016735,0.0,0.178,26.838,4.6938257,12.538
41.76404,15.24647,342.31,0.61,0.53,2022-07-12,11:10,N20,VIIRS,n,2.0NRT,299.69,9.34,D,7,12,26.551,41.881325,2.0181508,0.0,0.178,26.851,4.6938257,12.551001
41.08387,16.15554,335.74,0.55,0.68,2022-07-12,12:51,N20,VIIRS,n,2.0NRT,299.74,5.48,D,7,12,24.42,46.664886,1.6322415,0.0,0.241,23.970001,8.759178,12.2699995
41.08403,16.16221,338.06,0.55,0.68,2022-07-12,12:51,N20,VIIRS,n,2.0NRT,297.53,5.48,D,7,12,24.5045,46.68789,1.6397883,0.0,0.241,24.0545,8.759178,12.3545
41.08514,16.83345,367.0,0.6,0.7,2022-07-12,12:51,N20,VIIRS,h,2.0NRT,295.73,9.29,D,7,12,26.345499,40.204403,2.051508,0.0,0.109,28.095499,11.966954,11.7455
41.08583,16.83267,351.85,0.6,0.7,2022-07-12,12:51,N20,VIIRS,n,2.0NRT,295.07,11.3,D,7,12,26.365,40.209843,2.0536757,0.0,0.109,28.115,11.966954,11.764999
41.08672,16.15565,346.3,0.55,0.68,2022-07-12,12:51,N20,VIIRS,n,2.0NRT,299.35,12.84,D,7,12,24.524,46.6932,1.6415339,0.0,0.241,24.074001,8.759178,12.374
41.0902,16.15587,337.87,0.55,0.68,2022-07-12,12:51,N20,VIIRS,n,2.0NRT,298.79,6.29,D,7,12,24.575998,46.70735,1.646197,0.0,0.241,24.126,8.759178,12.426
41.17301,15.90938,352.93,0.53,0.67,2022-07-12,12:51,N20,VIIRS,n,2.0NRT,301.68,30.97,D,7,12,26.224,45.945274,1.8411103,0.0,0.39,26.074001,6.12,13.674
41.1755,15.91182,367.0,0.53,0.67,2022-07-12,12:51,N20,VIIRS,h,2.0NRT,303.2,34.55,D,7,12,26.2695,45.957653,1.8456277,0.0,0.39,26.119501,6.12,13.7195
41.17926,15.90872,330.79,0.53,0.67,2022-07-12,12:51,N20,VIIRS,n,2.0NRT,295.7,6.39,D,7,12,26.3345,45.97531,1.8520974,0.0,0.39,26.1845,6.12,13.7845
41.553,15.6056,341.08,0.52,0.67,2022-07-12,12:51,N20,VIIRS,n,2.0NRT,291.61,4.03,D,7,12,29.4195,31.91924,2.7937608,0.0,0.272,30.869501,6.830519,10.9695
41.82304,15.29322,313.17,0.43,0.38,2022-07-13,01:07,N20,VIIRS,n,2.0NRT,288.92,1.06,N,7,13,18.144,58.963627,0.8552822,0.0,0.255,22.394,6.2145634,9.9939995
41.8564,15.06973,335.49,0.55,0.51,2022-07-13,12:32,N20,VIIRS,n,2.0NRT,304.92,3.14,D,7,13,26.041,52.05697,1.6152244,0.0,0.243,25.991,20.12461,15.441
41.16037,16.03274,308.27,0.39,0.36,2022-07-14,00:50,N20,VIIRS,n,2.0NRT,288.68,0.73,N,7,14,20.4975,71.40456,0.6896614,0.0,0.366,23.9475,4.5536795,15.1475
41.26106,15.91211,346.1,0.52,0.42,2022-07-14,12:12,N20,VIIRS,n,2.0NRT,310.79,5.23,D,7,14,27.772001,37.161095,2.3438535,0.0,0.405,25.872002,4.3349743,11.822
41.55312,15.62145,340.51,0.51,0.41,2022-07-14,12:12,N20,VIIRS,n,2.0NRT,306.42,1.69,D,7,14,30.224,33.00019,2.8791485,0.0,0.266,30.174002,11.885453,12.174
41.7913,15.12843,336.14,0.49,0.4,2022-07-14,12:12,N20,VIIRS,l,2.0NRT,309.46,5.87,D,7,14,27.809,35.963795,2.393726,0.0,0.172,28.159,10.853866,11.359
41.8837,15.06036,332.03,0.49,0.4,2022-07-14,12:12,N20,VIIRS,l,2.0NRT,306.07,0.51,D,7,14,27.7825,34.209667,2.4555993,0.0,0.209,27.4825,10.239453,10.5825
41.00956,15.92356,348.12,0.39,0.36,2022-07-15,11:53,N20,VIIRS,n,2.0NRT,317.13,8.7,D,7,15,28.805,22.591469,3.0665936,0.0,0.303,25.855,4.198285,5.355
41.10751,15.80161,345.36,0.39,0.36,2022-07-15,11:53,N20,VIIRS,n,2.0NRT,316.56,8.55,D,7,15,29.854,25.944109,3.1161942,0.0,0.316,26.454,2.3051248,8.254
41.42069,15.91988,351.7,0.39,0.36,2022-07-15,11:53,N20,VIIRS,n,2.0NRT,317.22,6.72,D,7,15,29.965,30.011057,2.9635653,0.0,0.101,27.665,0.5091169,10.514999
41.47073,15.93564,342.55,0.39,0.36,2022-07-15,11:53,N20,VIIRS,n,2.0NRT,311.78,4.02,D,7,15,29.977999,30.014633,2.9656217,0.0,0.101,27.678,0.5091169,10.528
41.48698,15.83626,342.52,0.39,0.36,2022-07-15,11:53,N20,VIIRS,l,2.0NRT,316.08,7.71,D,7,15,31.1255,22.800022,3.4932811,0.0,0.115,29.425499,2.3051248,7.4255
41.48765,15.84084,347.7,0.39,0.36,2022-07-15,11:53,N20,VIIRS,n,2.0NRT,315.87,3.19,D,7,15,31.132,22.801695,3.4944959,0.0,0.115,29.432,2.3051248,7.432
41.56726,15.59401,348.9,0.39,0.36,2022-07-15,11:53,N20,VIIRS,n,2.0NRT,319.96,9.58,D,7,15,31.691,22.101807,3.6397743,0.0,0.261,29.890999,5.95906,7.441
41.66394,15.46555,343.66,0.38,0.36,2022-07-15,11:53,N20,VIIRS,l,2.0NRT,315.81,4.05,D,7,15,30.9995,23.477442,3.4378617,0.0,0.275,27.7495,4.3349743,7.7495
41.72844,15.12255,349.17,0.38,0.36,2022-07-15,11:53,N20,VIIRS,n,2.0NRT,315.08,11.76,D,7,15,31.323,17.93937,3.7555404,0.0,0.306,28.023,1.609969,4.123
41.77538,15.04964,341.32,0.38,0.36,2022-07-15,11:53,N20,VIIRS,n,2.0NRT,315.55,2.48,D,7,15,30.980501,19.55816,3.6103826,0.0,0.315,27.480501,1.609969,5.0804996
